file_name,element_id,amount,unit_ref,decimals,contextref
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:noncontrollinginterests,6563000000,,-6,Prior1YearInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:noncontrollinginterests,6564000000,,-6,CurrentQuarterInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:netassets,124797000000,,-6,Prior1YearInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:netassets,120173000000,,-6,CurrentQuarterInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:liabilitiesandnetassets,300751000000,,-6,Prior1YearInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:liabilitiesandnetassets,296583000000,,-6,CurrentQuarterInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:netsales,61046000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:netsales,56290000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:costofsales,47678000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:costofsales,44688000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:grossprofit,13368000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:grossprofit,11601000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:sellinggeneralandadministrativeexpenses,9941000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:sellinggeneralandadministrativeexpenses,9318000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:operatingincome,3426000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:operatingincome,2283000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:interestincomenoi,32000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:interestincomenoi,24000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:dividendsincomenoi,129000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:dividendsincomenoi,132000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:equityinearningsofaffiliatesnoi,16000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:othernoi,232000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:othernoi,136000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:nonoperatingincome,410000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:nonoperatingincome,292000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:interestexpensesnoe,240000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:interestexpensesnoe,233000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:salesdiscountsnoe,149000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:salesdiscountsnoe,129000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:foreignexchangelossesnoe,181000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:foreignexchangelossesnoe,130000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:equityinlossesofaffiliatesnoe,30000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:othernoe,198000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:othernoe,131000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:nonoperatingexpenses,770000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:nonoperatingexpenses,655000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:ordinaryincome,3066000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:ordinaryincome,1921000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:gainonsalesofnoncurrentassetsei,2000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:gainonsalesofnoncurrentassetsei,0,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:gainonsalesofsubsidiariesandaffiliatesstocksei,9000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:extraordinaryincome,2000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:extraordinaryincome,10000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:lossonsalesofnoncurrentassetsel,1000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:lossonretirementofnoncurrentassetsel,44000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:lossonretirementofnoncurrentassetsel,2000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:lossonvaluationofinvestmentsecuritiesel,274000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:extraordinaryloss,46000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:extraordinaryloss,276000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:incomebeforeincometaxes,3023000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:incomebeforeincometaxes,1655000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:incometaxescurrent,707000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:incometaxescurrent,430000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:incometaxesdeferred,34000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:incometaxesdeferred,153000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:incometaxes,741000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:incometaxes,583000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:profitloss,2282000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:profitloss,1071000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:profitlossattributabletononcontrollinginterests,29000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:profitlossattributabletononcontrollinginterests,38000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:profitlossattributabletoownersofparent,2253000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:profitlossattributabletoownersofparent,1033000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:profitloss,2282000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:profitloss,1071000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:valuationdifferenceonavailableforsalesecuritiesnetoftaxoci,-684000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:valuationdifferenceonavailableforsalesecuritiesnetoftaxoci,-1933000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:foreigncurrencytranslationadjustmentnetoftaxoci,-16000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:foreigncurrencytranslationadjustmentnetoftaxoci,-729000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:remeasurementsofdefinedbenefitplansnetoftaxoci,20000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:remeasurementsofdefinedbenefitplansnetoftaxoci,-26000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:shareofothercomprehensiveincomeofassociatesaccountedforusingequitymethodoci,-24000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:shareofothercomprehensiveincomeofassociatesaccountedforusingequitymethodoci,-0,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:othercomprehensiveincome,-704000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:othercomprehensiveincome,-2690000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:comprehensiveincome,1577000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:comprehensiveincome,-1618000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:comprehensiveincomeattributabletoownersoftheparent,1574000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:comprehensiveincomeattributabletoownersoftheparent,-1626000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:comprehensiveincomeattributabletononcontrollinginterests,3000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:comprehensiveincomeattributabletononcontrollinginterests,8000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:revenuesfromexternalcustomers,20775000000,,-6,Prior1YTDDuration_jpcrp040300-q1r_E01603-000MachiningReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:revenuesfromexternalcustomers,35620000000,,-6,Prior1YTDDuration_jpcrp040300-q1r_E01603-000ComponentsReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:revenuesfromexternalcustomers,4650000000,,-6,Prior1YTDDuration_OtherReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:revenuesfromexternalcustomers,61046000000,,-6,Prior1YTDDuration_ReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:revenuesfromexternalcustomers,61046000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:transactionswithothersegments,314000000,,-6,Prior1YTDDuration_jpcrp040300-q1r_E01603-000MachiningReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:transactionswithothersegments,273000000,,-6,Prior1YTDDuration_jpcrp040300-q1r_E01603-000ComponentsReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:transactionswithothersegments,1841000000,,-6,Prior1YTDDuration_OtherReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:transactionswithothersegments,2429000000,,-6,Prior1YTDDuration_ReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:transactionswithothersegments,-2429000000,,-6,Prior1YTDDuration_ReconcilingItemsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:netsales,21089000000,,-6,Prior1YTDDuration_jpcrp040300-q1r_E01603-000MachiningReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:netsales,35894000000,,-6,Prior1YTDDuration_jpcrp040300-q1r_E01603-000ComponentsReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:netsales,6492000000,,-6,Prior1YTDDuration_OtherReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:netsales,63476000000,,-6,Prior1YTDDuration_ReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:netsales,-2429000000,,-6,Prior1YTDDuration_ReconcilingItemsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:netsales,61046000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:operatingincome,1434000000,,-6,Prior1YTDDuration_jpcrp040300-q1r_E01603-000MachiningReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:operatingincome,1494000000,,-6,Prior1YTDDuration_jpcrp040300-q1r_E01603-000ComponentsReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:operatingincome,493000000,,-6,Prior1YTDDuration_OtherReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:operatingincome,3422000000,,-6,Prior1YTDDuration_ReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:operatingincome,4000000,,-6,Prior1YTDDuration_ReconcilingItemsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:operatingincome,3426000000,,-6,Prior1YTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:revenuesfromexternalcustomers,19140000000,,-6,CurrentYTDDuration_jpcrp040300-q1r_E01603-000MachiningReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:revenuesfromexternalcustomers,33458000000,,-6,CurrentYTDDuration_jpcrp040300-q1r_E01603-000ComponentsReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:revenuesfromexternalcustomers,3691000000,,-6,CurrentYTDDuration_OtherReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:revenuesfromexternalcustomers,56290000000,,-6,CurrentYTDDuration_ReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:revenuesfromexternalcustomers,56290000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:transactionswithothersegments,231000000,,-6,CurrentYTDDuration_jpcrp040300-q1r_E01603-000MachiningReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:transactionswithothersegments,282000000,,-6,CurrentYTDDuration_jpcrp040300-q1r_E01603-000ComponentsReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:transactionswithothersegments,1267000000,,-6,CurrentYTDDuration_OtherReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:transactionswithothersegments,1781000000,,-6,CurrentYTDDuration_ReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:transactionswithothersegments,-1781000000,,-6,CurrentYTDDuration_ReconcilingItemsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:netsales,19372000000,,-6,CurrentYTDDuration_jpcrp040300-q1r_E01603-000MachiningReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:netsales,33741000000,,-6,CurrentYTDDuration_jpcrp040300-q1r_E01603-000ComponentsReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:netsales,4959000000,,-6,CurrentYTDDuration_OtherReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:netsales,58072000000,,-6,CurrentYTDDuration_ReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:netsales,-1781000000,,-6,CurrentYTDDuration_ReconcilingItemsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:netsales,56290000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:operatingincome,865000000,,-6,CurrentYTDDuration_jpcrp040300-q1r_E01603-000MachiningReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:operatingincome,1116000000,,-6,CurrentYTDDuration_jpcrp040300-q1r_E01603-000ComponentsReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:operatingincome,283000000,,-6,CurrentYTDDuration_OtherReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:operatingincome,2265000000,,-6,CurrentYTDDuration_ReportableSegmentsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:operatingincome,18000000,,-6,CurrentYTDDuration_ReconcilingItemsMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jppfs_cor:operatingincome,2283000000,,-6,CurrentYTDDuration
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:documenttitlecoverpage,四半期報告書,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:clauseofstipulationcoverpage,金融商品取引法第24条の４の７第１項,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:placeoffilingcoverpage,関東財務局長,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:filingdatecoverpage,2020-04-02,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:quarterlyaccountingperiodcoverpage,第138期第１四半期（自　2019年12月１日　至　2020年２月29日）,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:companynamecoverpage,株式会社不二越,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:companynameinenglishcoverpage,NACHI-FUJIKOSHI CORP.,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:titleandnameofrepresentativecoverpage,代表取締役社長　坂本　淳,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:telephonenumberaddressofregisteredheadquartercoverpage,076(423)5111（代表）,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:nameofcontactpersonaddressofregisteredheadquartercoverpage,執行役員財務部長　　澤﨑　裕一,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:nearestplaceofcontactcoverpage,東京都港区東新橋一丁目９番２号（汐留住友ビル）,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:telephonenumbernearestplaceofcontactcoverpage,03(5568)5111（代表）,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:nameofcontactpersonnearestplaceofcontactcoverpage,経営企画部長　釣賀　正信,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpdei_cor:edinetcodedei,E01603,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpdei_cor:securitycodedei,64740,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpdei_cor:filernameinjapanesedei,株式会社不二越,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpdei_cor:filernameinenglishdei,NACHI-FUJIKOSHI CORP.,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpdei_cor:cabinetofficeordinancedei,企業内容等の開示に関する内閣府令,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpdei_cor:documenttypedei,第四号の三様式,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpdei_cor:accountingstandardsdei,Japan GAAP,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpdei_cor:whetherconsolidatedfinancialstatementsareprepareddei,true,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpdei_cor:industrycodewhenconsolidatedfinancialstatementsarepreparedinaccordancewithindustryspecific,CTE,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpdei_cor:currentfiscalyearstartdatedei,2019-12-01,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpdei_cor:currentperiodenddatedei,2020-02-29,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpdei_cor:typeofcurrentperioddei,Q1,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpdei_cor:currentfiscalyearenddatedei,2020-11-30,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpdei_cor:previousfiscalyearstartdatedei,2018-12-01,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpdei_cor:comparativeperiodenddatedei,2019-02-28,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpdei_cor:previousfiscalyearenddatedei,2019-11-30,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpdei_cor:amendmentflagdei,false,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpdei_cor:reportamendmentflagdei,false,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpdei_cor:xbrlamendmentflagdei,false,,,FilingDateInstant
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:classissuedsharestotalnumberofsharesetc,普通株式,,,FilingDateInstant_OrdinaryShareMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:descriptionissuedsharestotalnumberofsharesetc,単元株式数100株,,,FilingDateInstant_OrdinaryShareMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:descriptionissuedsharesvotingrights,１単元（100株）未満の株式,,,CurrentQuarterInstant_SharesLessThanOneUnitMember
jpcrp040300-q1r-001_E01603-000_2020-02-29_01_2020-04-02.xbrl,jpcrp_cor:nameofshareholdertreasurysharesetc,株式会社不二越,,,CurrentQuarterInstant_Row1Member
